timestep,timestamp,error,lap_number,speed_scalar,blur_level,pos_x,pos_y,pos_z
1909,62.046,0.1156,0,0.2,0,-2.256288,-4.583117,1.000001
1910,62.0774,0.1156,0,0.2,0,-2.259996,-4.578283,1.000001
1911,62.1089,0.0846,0,0.2,0,-2.263695,-4.573441,1.000002
1912,62.1421,0.1239,0,0.2,0,-2.267388,-4.568584,1.000002
1913,62.1724,0.1078,0,0.2,0,-2.271066,-4.563726,1.000002
1914,62.2058,0.1154,0,0.2,0,-2.274736,-4.558856,1.000002
1915,62.2364,0.1003,0,0.2,0,-2.278394,-4.553982,1.000002
1916,62.2713,0.1161,0,0.2,0,-2.282048,-4.549091,1.000003
1917,62.3048,0.0996,0,0.2,0,-2.28569,-4.544194,1.000003
1918,62.3364,0.1313,0,0.2,0,-2.289317,-4.539296,1.000003
1919,62.3697,0.1469,0,0.2,0,-2.29293,-4.534396,1.000003
1920,62.4002,0.1078,0,0.2,0,-2.296529,-4.529492,1.000003
1921,62.4337,0.1309,0,0.2,0,-2.300124,-4.524571,1.000004
1922,62.4664,0.0926,0,0.2,0,-2.303713,-4.519637,1.000004
1923,62.5011,0.1318,0,0.2,0,-2.307293,-4.514692,1.000004
1924,62.5333,0.0856,0,0.2,0,-2.31086,-4.509744,1.000004
1925,62.5651,0.1233,0,0.2,0,-2.314415,-4.504791,1.000004
1926,62.5972,0.0929,0,0.2,0,-2.317962,-4.499826,1.000004
1927,62.6281,0.1161,0,0.2,0,-2.321502,-4.494848,1.000004
1928,62.6612,0.1545,0,0.2,0,-2.32503,-4.489865,1.000004
1929,62.6933,0.1087,0,0.2,0,-2.328545,-4.484878,1.000004
1930,62.7249,0.1465,0,0.2,0,-2.332046,-4.479888,1.000004
1931,62.7617,0.0934,0,0.2,0,-2.335536,-4.474891,1.000004
1932,62.7936,0.1162,0,0.2,0,-2.339016,-4.469885,1.000004
1933,62.8256,0.1232,0,0.2,0,-2.342487,-4.46487,1.000004
1934,62.8566,0.1008,0,0.2,0,-2.345945,-4.45985,1.000004
1935,62.8882,0.1314,0,0.2,0,-2.349394,-4.454822,1.000004
1936,62.9197,0.1155,0,0.2,0,-2.352833,-4.449783,1.000004
1937,62.9526,0.0849,0,0.2,0,-2.356266,-4.44473,1.000004
1938,62.9849,0.0999,0,0.2,0,-2.359693,-4.439663,1.000004
1939,63.0199,0.1079,0,0.2,0,-2.363108,-4.434591,1.000003
1940,63.053,0.0843,0,0.2,0,-2.366502,-4.429526,1.000003
1941,63.0848,0.1232,0,0.2,0,-2.369883,-4.424457,1.000003
1942,63.1191,0.108,0,0.2,0,-2.373256,-4.419377,1.000003
1943,63.1487,0.1159,0,0.2,0,-2.376618,-4.414289,1.000003
1944,63.1811,0.1002,0,0.2,0,-2.379972,-4.409191,1.000003
1945,63.2125,0.1475,0,0.2,0,-2.383312,-4.404088,1.000003
1946,63.2449,0.1005,0,0.2,0,-2.386642,-4.398978,1.000002
1947,63.2796,0.107,0,0.2,0,-2.389957,-4.393866,1.000002
1948,63.3117,0.1239,0,0.2,0,-2.39326,-4.38875,1.000002
1949,63.3493,0.0925,0,0.2,0,-2.396553,-4.383624,1.000002
1950,63.3799,0.1228,0,0.2,0,-2.399836,-4.378489,1.000002
1951,63.4123,0.0925,0,0.2,0,-2.40311,-4.373344,1.000002
1952,63.4462,0.1312,0,0.2,0,-2.406374,-4.36819,1.000001
1953,63.4744,0.0993,0,0.2,0,-2.40963,-4.363025,1.000001
1954,63.505,0.1315,0,0.2,0,-2.412876,-4.357852,1.000001
1955,63.5369,0.1088,0,0.2,0,-2.416113,-4.352667,1.000001
1956,63.5697,0.0921,0,0.2,0,-2.419343,-4.34747,1.0
1957,63.6042,0.1162,0,0.2,0,-2.422565,-4.34226,1.0
1958,63.6404,0.1242,0,0.2,0,-2.425775,-4.337046,1.0
1959,63.6723,0.1315,0,0.2,0,-2.42897,-4.33183,1.0
1960,63.7053,0.093,0,0.2,0,-2.432152,-4.326612,1.0
1961,63.7371,0.108,0,0.2,0,-2.435323,-4.321387,0.999999
1962,63.7677,0.101,0,0.2,0,-2.43848,-4.316158,0.999999
1963,63.8018,0.1085,0,0.2,0,-2.44162,-4.310932,0.999999
1964,63.8323,0.1077,0,0.2,0,-2.444744,-4.30571,0.999999
1965,63.8658,0.1086,0,0.2,0,-2.447853,-4.300485,0.999999
1966,63.9007,0.1317,0,0.2,0,-2.450949,-4.295256,0.999998
1967,63.9332,0.0991,0,0.2,0,-2.454037,-4.290016,0.999998
1968,63.9654,0.1155,0,0.2,0,-2.457118,-4.284762,0.999998
1969,63.997,0.1003,0,0.2,0,-2.460192,-4.279494,0.999998
1970,64.0277,0.124,0,0.2,0,-2.463259,-4.274212,0.999998
1971,64.0607,0.1239,0,0.2,0,-2.466314,-4.268924,0.999997
1972,64.0943,0.1083,0,0.2,0,-2.469358,-4.263629,0.999997
1973,64.125,0.1237,0,0.2,0,-2.472395,-4.258323,0.999997
1974,64.1605,0.0848,0,0.2,0,-2.475421,-4.253007,0.999997
1975,64.1923,0.1243,0,0.2,0,-2.478436,-4.247685,0.999997
1976,64.2242,0.1074,0,0.2,0,-2.481436,-4.242364,0.999997
1977,64.2572,0.123,0,0.2,0,-2.484421,-4.237041,0.999997
1978,64.2882,0.1159,0,0.2,0,-2.487398,-4.231706,0.999997
1979,64.3211,0.1403,0,0.2,0,-2.490364,-4.226365,0.999997
1980,64.3531,0.1089,0,0.2,0,-2.493315,-4.221022,0.999997
1981,64.385,0.1006,0,0.2,0,-2.496257,-4.215668,0.999997
1982,64.4194,0.1164,0,0.2,0,-2.499188,-4.210307,0.999997
1983,64.4525,0.108,0,0.2,0,-2.502107,-4.204942,0.999997
1984,64.4859,0.1,0,0.2,0,-2.505015,-4.199567,0.999997
1985,64.5171,0.1078,0,0.2,0,-2.507911,-4.194188,0.999997
1986,64.5482,0.0841,0,0.2,0,-2.510797,-4.188799,0.999997
1987,64.5795,0.1324,0,0.2,0,-2.513674,-4.183399,0.999997
1988,64.6128,0.0931,0,0.2,0,-2.516536,-4.178,0.999997
1989,64.6457,0.116,0,0.2,0,-2.519381,-4.172605,0.999997
1990,64.6764,0.1075,0,0.2,0,-2.522213,-4.167207,0.999997
1991,64.7133,0.1155,0,0.2,0,-2.525035,-4.161798,0.999997
1992,64.7466,0.1163,0,0.2,0,-2.527849,-4.156378,0.999998
1993,64.7772,0.0924,0,0.2,0,-2.53065,-4.150953,0.999998
1994,64.8092,0.1168,0,0.2,0,-2.533437,-4.145529,0.999998
1995,64.8415,0.1006,0,0.2,0,-2.536209,-4.140103,0.999998
1996,64.8737,0.101,0,0.2,0,-2.538973,-4.134665,0.999998
1997,64.9045,0.1245,0,0.2,0,-2.541727,-4.129219,0.999998
1998,64.9379,0.1159,0,0.2,0,-2.54447,-4.123765,0.999998
1999,64.9712,0.1156,0,0.2,0,-2.547202,-4.118303,0.999998
2000,65.0046,0.1394,0,0.2,0,-2.549925,-4.11283,0.999999
2001,65.0376,0.1,0,0.2,0,-2.552636,-4.107349,0.999999
2002,65.0707,0.1241,0,0.2,0,-2.555333,-4.10187,0.999999
2003,65.1014,0.1084,0,0.2,0,-2.558016,-4.096388,0.999999
2004,65.1332,0.0931,0,0.2,0,-2.560686,-4.090904,0.999999
2005,65.1656,0.1094,0,0.2,0,-2.563347,-4.085406,0.999999
2006,65.2005,0.1161,0,0.2,0,-2.565998,-4.0799,0.999999
2007,65.2342,0.1079,0,0.2,0,-2.568635,-4.074393,0.999999
2008,65.2659,0.0925,0,0.2,0,-2.571259,-4.068882,0.999999
2009,65.2972,0.1161,0,0.2,0,-2.57387,-4.063367,0.999999
2010,65.3269,0.108,0,0.2,0,-2.576472,-4.057842,0.999999
2011,65.3574,0.0925,0,0.2,0,-2.579064,-4.052306,0.999999
2012,65.3905,0.0845,0,0.2,0,-2.581643,-4.046766,1.0
2013,65.4213,0.1162,0,0.2,0,-2.584213,-4.041216,1.0
2014,65.4565,0.0929,0,0.2,0,-2.58677,-4.035661,1.0
2015,65.4891,0.1315,0,0.2,0,-2.589314,-4.030103,1.0
2016,65.521,0.0922,0,0.2,0,-2.591849,-4.024534,1.0
2017,65.553,0.1153,0,0.2,0,-2.594371,-4.01896,1.0
2018,65.5832,0.1161,0,0.2,0,-2.596881,-4.013382,1.0
2019,65.615,0.1164,0,0.2,0,-2.599377,-4.007801,1.0
2020,65.6486,0.1316,0,0.2,0,-2.601862,-4.002214,1.0
2021,65.6803,0.0927,0,0.2,0,-2.604331,-3.99663,1.0
2022,65.7124,0.1084,0,0.2,0,-2.606785,-3.991047,1.0
2023,65.7489,0.1163,0,0.2,0,-2.609224,-3.985465,1.0
2024,65.7836,0.1395,0,0.2,0,-2.611654,-3.97987,1.0
2025,65.8156,0.0921,0,0.2,0,-2.614076,-3.97426,1.0
2026,65.849,0.1155,0,0.2,0,-2.616488,-3.968641,1.0
2027,65.8805,0.0848,0,0.2,0,-2.618889,-3.963015,1.0
2028,65.9124,0.1317,0,0.2,0,-2.621278,-3.957381,1.0
2029,65.9451,0.1006,0,0.2,0,-2.623652,-3.951749,1.0
2030,65.976,0.1153,0,0.2,0,-2.626014,-3.946113,1.0
2031,66.0091,0.0924,0,0.2,0,-2.628361,-3.940478,1.0
2032,66.041,0.0931,0,0.2,0,-2.630697,-3.934836,1.0
2033,66.0736,0.0775,0,0.2,0,-2.633023,-3.929183,1.0
2034,66.1084,0.1079,0,0.2,0,-2.635341,-3.923516,1.0
2035,66.1442,0.0772,0,0.2,0,-2.637648,-3.917841,1.0
2036,66.1761,0.1075,0,0.2,0,-2.639942,-3.912161,1.0
2037,66.2093,0.1008,0,0.2,0,-2.64222,-3.906486,1.0
2038,66.2413,0.1238,0,0.2,0,-2.644479,-3.900823,1.0
2039,66.2716,0.1238,0,0.2,0,-2.646722,-3.895163,1.0
2040,66.3045,0.1002,0,0.2,0,-2.648953,-3.889497,1.0
2041,66.3364,0.1224,0,0.2,0,-2.651174,-3.883821,1.0
2042,66.3704,0.1166,0,0.2,0,-2.653387,-3.878129,1.0
2043,66.4059,0.101,0,0.2,0,-2.655588,-3.87243,1.0
2044,66.4373,0.1244,0,0.2,0,-2.657777,-3.866727,1.0
2045,66.4698,0.0933,0,0.2,0,-2.659952,-3.861023,1.0
2046,66.5014,0.0926,0,0.2,0,-2.662112,-3.855319,1.0
2047,66.5304,0.1078,0,0.2,0,-2.664257,-3.849621,1.0
2048,66.5638,0.1083,0,0.2,0,-2.666388,-3.843923,1.0
2049,66.598,0.1246,0,0.2,0,-2.668506,-3.838219,1.0
2050,66.6288,0.1077,0,0.2,0,-2.670617,-3.8325,1.0
2051,66.6632,0.1147,0,0.2,0,-2.672719,-3.826762,1.0
2052,66.6991,0.0918,0,0.2,0,-2.674813,-3.821011,1.0
2053,66.7289,0.116,0,0.2,0,-2.676894,-3.815258,1.0
2054,66.762,0.117,0,0.2,0,-2.678961,-3.809504,1.0
2055,66.7937,0.1095,0,0.2,0,-2.681013,-3.803756,0.999999
2056,66.823,0.0775,0,0.2,0,-2.683049,-3.798011,0.999999
2057,66.8571,0.1083,0,0.2,0,-2.685072,-3.792265,0.999999
2058,66.8901,0.0767,0,0.2,0,-2.687081,-3.786517,0.999999
2059,66.9207,0.1076,0,0.2,0,-2.68908,-3.78076,0.999999
2060,66.9526,0.1085,0,0.2,0,-2.691068,-3.774993,0.999999
2061,66.9893,0.1155,0,0.2,0,-2.693046,-3.769214,0.999999
2062,67.0238,0.1151,0,0.2,0,-2.695013,-3.763424,0.999999
2063,67.0575,0.0994,0,0.2,0,-2.696968,-3.757629,0.999999
2064,67.0892,0.1154,0,0.2,0,-2.698909,-3.751836,0.999999
2065,67.1195,0.1317,0,0.2,0,-2.700834,-3.746047,0.999999
2066,67.1529,0.1012,0,0.2,0,-2.702743,-3.740263,0.999999
2067,67.1823,0.0848,0,0.2,0,-2.704638,-3.734485,0.999999
2068,67.2131,0.0696,0,0.2,0,-2.706518,-3.728705,0.999999
2069,67.2449,0.0934,0,0.2,0,-2.708387,-3.722921,0.999999
2070,67.2753,0.0851,0,0.2,0,-2.710245,-3.717125,0.999998
2071,67.3094,0.1094,0,0.2,0,-2.712093,-3.711318,0.999998
2072,67.3469,0.101,0,0.2,0,-2.713929,-3.705505,0.999998
2073,67.3778,0.0994,0,0.2,0,-2.715754,-3.699684,0.999998
2074,67.41,0.1316,0,0.2,0,-2.717567,-3.693856,0.999998
2075,67.442,0.1232,0,0.2,0,-2.719367,-3.688027,0.999998
2076,67.4712,0.115,0,0.2,0,-2.721154,-3.682194,0.999998
2077,67.5048,0.1009,0,0.2,0,-2.722928,-3.67636,0.999998
2078,67.5353,0.1161,0,0.2,0,-2.724685,-3.670535,0.999998
2079,67.5692,0.1073,0,0.2,0,-2.726426,-3.664717,0.999998
2080,67.6047,0.108,0,0.2,0,-2.728153,-3.6589,0.999998
2081,67.6378,0.0923,0,0.2,0,-2.729867,-3.653083,0.999998
2082,67.6699,0.0921,0,0.2,0,-2.731568,-3.647263,0.999998
2083,67.7007,0.0855,0,0.2,0,-2.733257,-3.641436,0.999998
2084,67.7309,0.1087,0,0.2,0,-2.734935,-3.635606,0.999998
2085,67.7642,0.0927,0,0.2,0,-2.736599,-3.629773,0.999998
2086,67.7978,0.0695,0,0.2,0,-2.738253,-3.62393,0.999998
2087,67.8296,0.1007,0,0.2,0,-2.739897,-3.618077,0.999998
2088,67.8625,0.077,0,0.2,0,-2.741529,-3.612214,0.999998
2089,67.8972,0.1003,0,0.2,0,-2.743153,-3.606335,0.999998
2090,67.9296,0.1233,0,0.2,0,-2.744765,-3.600448,0.999998
2091,67.9615,0.1004,0,0.2,0,-2.746363,-3.594561,0.999998
2092,67.9946,0.1152,0,0.2,0,-2.747946,-3.58868,0.999998
2093,68.0258,0.1153,0,0.2,0,-2.749515,-3.582799,0.999998
2094,68.0565,0.1155,0,0.2,0,-2.751069,-3.576921,0.999998
2095,68.0881,0.1004,0,0.2,0,-2.752609,-3.571048,0.999999
2096,68.121,0.1003,0,0.2,0,-2.754133,-3.565183,0.999999
2097,68.1579,0.1241,0,0.2,0,-2.755643,-3.559321,0.999999
2098,68.1924,0.0847,0,0.2,0,-2.757139,-3.553462,0.999999
2099,68.2262,0.0999,0,0.2,0,-2.758622,-3.547602,0.999999
2100,68.2607,0.0767,0,0.2,0,-2.760094,-3.541733,0.999999
2101,68.2944,0.0611,0,0.2,0,-2.761559,-3.535837,0.999999
2102,68.3249,0.1164,0,0.2,0,-2.763016,-3.529919,0.999999
2103,68.3571,0.0854,0,0.2,0,-2.764463,-3.52399,0.999999
2104,68.3902,0.0781,0,0.2,0,-2.765896,-3.518063,0.999999
2105,68.4188,0.0847,0,0.2,0,-2.767315,-3.512138,0.999999
2106,68.4487,0.0924,0,0.2,0,-2.768721,-3.506214,0.999999
2107,68.4811,0.123,0,0.2,0,-2.770114,-3.500287,0.999999
2108,68.5125,0.1314,0,0.2,0,-2.771496,-3.494352,0.999999
2109,68.545,0.1546,0,0.2,0,-2.772866,-3.488407,0.999999
2110,68.5787,0.1086,0,0.2,0,-2.774223,-3.482464,0.999999
2111,68.6138,0.1168,0,0.2,0,-2.775566,-3.476526,0.999999
2112,68.6501,0.1085,0,0.2,0,-2.776891,-3.470606,0.999999
2113,68.6815,0.0922,0,0.2,0,-2.778199,-3.4647,0.999999
2114,68.7137,0.1077,0,0.2,0,-2.779491,-3.458806,0.999999
2115,68.7449,0.1078,0,0.2,0,-2.78077,-3.452912,0.999999
2116,68.7759,0.1315,0,0.2,0,-2.782037,-3.447011,0.999999
2117,68.8096,0.1094,0,0.2,0,-2.783293,-3.441098,0.999999
2118,68.8422,0.109,0,0.2,0,-2.784537,-3.435179,1.0
2119,68.8747,0.0767,0,0.2,0,-2.785769,-3.429253,1.0
2120,68.9088,0.0921,0,0.2,0,-2.786989,-3.423321,1.0
2121,68.9415,0.069,0,0.2,0,-2.788198,-3.417379,1.0
2122,68.9729,0.0766,0,0.2,0,-2.789397,-3.411422,1.0
2123,69.0026,0.0772,0,0.2,0,-2.790588,-3.405442,1.0
2124,69.03,0.0779,0,0.2,0,-2.79177,-3.399434,1.0
2125,69.0603,0.1014,0,0.2,0,-2.792945,-3.393401,1.0
2126,69.0932,0.0858,0,0.2,0,-2.794108,-3.387354,0.999999
2127,69.1276,0.0621,0,0.2,0,-2.795258,-3.381313,0.999999
2128,69.1609,0.0856,0,0.2,0,-2.796391,-3.375289,0.999999
2129,69.1967,0.0931,0,0.2,0,-2.797507,-3.369282,0.999999
2130,69.2281,0.116,0,0.2,0,-2.798608,-3.363284,0.999999
2131,69.2614,0.1154,0,0.2,0,-2.799695,-3.357289,0.999999
2132,69.2948,0.1155,0,0.2,0,-2.800769,-3.351292,0.999999
2133,69.3231,0.1318,0,0.2,0,-2.801831,-3.345291,0.999999
2134,69.3574,0.1001,0,0.2,0,-2.80288,-3.339288,0.999999
2135,69.3885,0.1159,0,0.2,0,-2.803915,-3.333293,0.999999
2136,69.4216,0.116,0,0.2,0,-2.804933,-3.327316,0.999999
2137,69.4575,0.1079,0,0.2,0,-2.805935,-3.321356,0.999999
2138,69.4893,0.1077,0,0.2,0,-2.806922,-3.315407,0.999999
2139,69.5211,0.1544,0,0.2,0,-2.807896,-3.309457,0.999999
2140,69.5529,0.1456,0,0.2,0,-2.808859,-3.303501,0.999999
2141,69.5845,0.1619,0,0.2,0,-2.80981,-3.297532,0.999999
2142,69.614,0.1458,0,0.2,0,-2.810752,-3.291546,0.999999
2143,69.6499,0.1538,0,0.2,0,-2.811683,-3.285545,0.999999
2144,69.6803,0.1223,0,0.2,0,-2.812603,-3.279536,0.999999
2145,69.7153,0.1231,0,0.2,0,-2.813509,-3.273525,0.999999
2146,69.7499,0.1151,0,0.2,0,-2.814403,-3.267518,0.999999
2147,69.7816,0.1157,0,0.2,0,-2.815283,-3.261517,0.999999
2148,69.8132,0.1001,0,0.2,0,-2.81615,-3.255521,0.999999
2149,69.8442,0.1077,0,0.2,0,-2.817003,-3.24953,0.999999
2150,69.878,0.1243,0,0.2,0,-2.817844,-3.243547,0.999999
2151,69.9089,0.1161,0,0.2,0,-2.818671,-3.237567,0.999999
2152,69.942,0.1081,0,0.2,0,-2.819487,-3.231583,0.999999
2153,69.9753,0.1314,0,0.2,0,-2.820291,-3.225593,0.999999
2154,70.0083,0.1314,0,0.2,0,-2.821083,-3.219596,0.999999
2155,70.0463,0.1069,0,0.2,0,-2.821864,-3.213589,0.999999
2156,70.0803,0.1151,0,0.2,0,-2.822634,-3.207571,0.999999
2157,70.1135,0.0997,0,0.2,0,-2.823393,-3.201538,0.999999
2158,70.146,0.1158,0,0.2,0,-2.82414,-3.195493,0.999999
2159,70.1764,0.092,0,0.2,0,-2.824876,-3.189438,0.999999
2160,70.2093,0.1087,0,0.2,0,-2.8256,-3.18338,0.999999
2161,70.2411,0.1238,0,0.2,0,-2.82631,-3.177328,0.999999
2162,70.2744,0.0918,0,0.2,0,-2.827006,-3.171286,0.999999
2163,70.3089,0.1153,0,0.2,0,-2.827688,-3.165255,0.999999
2164,70.3406,0.1159,0,0.2,0,-2.828355,-3.159235,0.999999
2165,70.3733,0.1152,0,0.2,0,-2.829009,-3.15322,0.999999
2166,70.4054,0.13,0,0.2,0,-2.829649,-3.147207,0.999999
2167,70.4375,0.1545,0,0.2,0,-2.830276,-3.141192,0.999999
2168,70.4689,0.1379,0,0.2,0,-2.830891,-3.135169,0.999999
2169,70.501,0.1773,0,0.2,0,-2.831494,-3.129132,0.999999
2170,70.5337,0.1933,0,0.2,0,-2.832086,-3.12308,0.999999
2171,70.5678,0.2171,0,0.2,0,-2.832666,-3.117015,0.999999
2172,70.602,0.1701,0,0.2,0,-2.833234,-3.110946,0.999999
2173,70.6361,0.1454,0,0.2,0,-2.833791,-3.104872,0.999999
2174,70.6667,0.1456,0,0.2,0,-2.834334,-3.098794,0.999999
2175,70.7011,0.1537,0,0.2,0,-2.834866,-3.092718,0.999999
2176,70.7334,0.1537,0,0.2,0,-2.835385,-3.086642,0.999999
2177,70.7627,0.1622,0,0.2,0,-2.835891,-3.080566,0.999999
2178,70.7926,0.1625,0,0.2,0,-2.836384,-3.074494,0.999999
2179,70.8255,0.1629,0,0.2,0,-2.836864,-3.068426,0.999999
2180,70.8574,0.1468,0,0.2,0,-2.837331,-3.062358,0.999999
2181,70.8934,0.1153,0,0.2,0,-2.837785,-3.056289,0.999999
2182,70.9283,0.1548,0,0.2,0,-2.838227,-3.050217,0.999999
2183,70.9603,0.1549,0,0.2,0,-2.838656,-3.044143,0.999999
2184,70.9939,0.1715,0,0.2,0,-2.839073,-3.038071,1.0
2185,71.0259,0.1556,0,0.2,0,-2.839476,-3.032009,1.0
2186,71.0575,0.1151,0,0.2,0,-2.839865,-3.025959,1.0
2187,71.0881,0.1389,0,0.2,0,-2.840241,-3.019924,1.0
2188,71.1209,0.1399,0,0.2,0,-2.840604,-3.013902,1.0
2189,71.1526,0.1238,0,0.2,0,-2.840953,-3.007885,1.0
2190,71.1866,0.1318,0,0.2,0,-2.841291,-3.001867,1.0
2191,71.2201,0.1241,0,0.2,0,-2.841616,-2.995843,1.0
2192,71.2546,0.1242,0,0.2,0,-2.841929,-2.989809,1.0
2193,71.2855,0.1481,0,0.2,0,-2.842231,-2.983764,1.0
2194,71.3173,0.1556,0,0.2,0,-2.84252,-2.977705,1.0
2195,71.3491,0.1647,0,0.2,0,-2.842798,-2.971631,1.0
2196,71.3815,0.164,0,0.2,0,-2.843064,-2.965541,1.0
2197,71.4148,0.1557,0,0.2,0,-2.843318,-2.959441,1.0
2198,71.4485,0.1323,0,0.2,0,-2.843559,-2.95334,1.0
2199,71.4832,0.1007,0,0.2,0,-2.843787,-2.947243,1.0
2200,71.5148,0.0928,0,0.2,0,-2.844002,-2.941157,1.0
2201,71.549,0.0698,0,0.2,0,-2.844203,-2.935084,1.0
2202,71.5822,0.0535,0,0.2,0,-2.844392,-2.929019,1.0
2203,71.6132,0.045,0,0.2,0,-2.844566,-2.922963,1.0
2204,71.6448,0.0533,0,0.2,0,-2.844728,-2.916911,1.0
2205,71.6742,0.0613,0,0.2,0,-2.844876,-2.91086,1.0
2206,71.706,0.0846,0,0.2,0,-2.845011,-2.904806,1.0
2207,71.7376,0.0769,0,0.2,0,-2.845133,-2.898744,1.0
2208,71.768,0.1005,0,0.2,0,-2.845241,-2.892669,1.0
2209,71.8017,0.1241,0,0.2,0,-2.845336,-2.886575,1.0
2210,71.8348,0.1323,0,0.2,0,-2.845418,-2.880457,1.0
2211,71.8692,0.1246,0,0.2,0,-2.845486,-2.874313,1.0
2212,71.9055,0.1486,0,0.2,0,-2.84554,-2.868147,0.999999
2213,71.9375,0.1322,0,0.2,0,-2.845579,-2.861975,0.999999
2214,71.9711,0.1245,0,0.2,0,-2.845604,-2.855811,0.999999
2215,72.0053,0.1248,0,0.2,0,-2.845615,-2.849671,0.999999
2216,72.0356,0.1323,0,0.2,0,-2.845612,-2.843567,0.999999
2217,72.065,0.1396,0,0.2,0,-2.845594,-2.837507,0.999999
2218,72.0977,0.1316,0,0.2,0,-2.845564,-2.831494,0.999999
2219,72.1296,0.1244,0,0.2,0,-2.84552,-2.825521,0.999998
2220,72.1615,0.1005,0,0.2,0,-2.845464,-2.819579,0.999998
2221,72.192,0.1091,0,0.2,0,-2.845396,-2.813655,0.999997
2222,72.2277,0.1017,0,0.2,0,-2.845316,-2.807736,0.999997
2223,72.261,0.0856,0,0.2,0,-2.845224,-2.801811,0.999997
2224,72.2976,0.0621,0,0.2,0,-2.84512,-2.795873,0.999996
2225,72.33,0.0546,0,0.2,0,-2.845005,-2.789915,0.999996
2226,72.3615,0.0546,0,0.2,0,-2.844878,-2.783931,0.999996
2227,72.3932,0.047,0,0.2,0,-2.844739,-2.777919,0.999996
2228,72.422,0.0856,0,0.2,0,-2.844588,-2.771875,0.999995
2229,72.4572,0.0699,0,0.2,0,-2.844424,-2.7658,0.999995
2230,72.4896,0.0707,0,0.2,0,-2.844248,-2.759694,0.999995
2231,72.5207,0.094,0,0.2,0,-2.844058,-2.753564,0.999995
2232,72.5581,0.0865,0,0.2,0,-2.843853,-2.747415,0.999994
2233,72.5886,0.1008,0,0.2,0,-2.843635,-2.741254,0.999994
2234,72.6217,0.1239,0,0.2,0,-2.843402,-2.735091,0.999994
2235,72.6535,0.1314,0,0.2,0,-2.843155,-2.728933,0.999994
2236,72.6829,0.1005,0,0.2,0,-2.842893,-2.722787,0.999994
2237,72.7149,0.0854,0,0.2,0,-2.842617,-2.716662,0.999993
2238,72.7491,0.0776,0,0.2,0,-2.842328,-2.710565,0.999993
2239,72.7807,0.0781,0,0.2,0,-2.842026,-2.704494,0.999993
2240,72.8138,0.0936,0,0.2,0,-2.841711,-2.698444,0.999993
2241,72.8495,0.1015,0,0.2,0,-2.841383,-2.692412,0.999993
2242,72.8843,0.1092,0,0.2,0,-2.841042,-2.686395,0.999993
2243,72.9148,0.0933,0,0.2,0,-2.840689,-2.680385,0.999993
2244,72.9489,0.0938,0,0.2,0,-2.840323,-2.674372,0.999993
2245,72.981,0.1164,0,0.2,0,-2.839944,-2.66835,0.999993
2246,73.0144,0.1158,0,0.2,0,-2.839552,-2.662315,0.999993
2247,73.0452,0.1012,0,0.2,0,-2.839147,-2.656268,0.999993
2248,73.076,0.0936,0,0.2,0,-2.838729,-2.65021,0.999993
2249,73.1088,0.1015,0,0.2,0,-2.838297,-2.644141,0.999994
2250,73.1407,0.1092,0,0.2,0,-2.837852,-2.638068,0.999994
2251,73.174,0.1247,0,0.2,0,-2.837395,-2.631998,0.999994
2252,73.2123,0.1409,0,0.2,0,-2.836926,-2.625939,0.999994
2253,73.2411,0.1179,0,0.2,0,-2.836444,-2.619895,0.999994
2254,73.2719,0.1181,0,0.2,0,-2.83595,-2.613867,0.999995
2255,73.3059,0.1028,0,0.2,0,-2.835445,-2.607859,0.999995
2256,73.3352,0.1031,0,0.2,0,-2.834928,-2.601868,0.999995
2257,73.3674,0.0941,0,0.2,0,-2.834398,-2.595893,0.999995
2258,73.4008,0.1404,0,0.2,0,-2.833857,-2.589926,0.999996
2259,73.433,0.14,0,0.2,0,-2.833302,-2.58396,0.999996
2260,73.4666,0.1091,0,0.2,0,-2.832734,-2.577989,0.999996
2261,73.5,0.1093,0,0.2,0,-2.832152,-2.572007,0.999997
2262,73.5345,0.1011,0,0.2,0,-2.831557,-2.566011,0.999997
2263,73.5652,0.1094,0,0.2,0,-2.830947,-2.560002,0.999997
2264,73.5972,0.1089,0,0.2,0,-2.830324,-2.553981,0.999997
2265,73.6277,0.0782,0,0.2,0,-2.829687,-2.547949,0.999998
2266,73.6568,0.078,0,0.2,0,-2.829036,-2.541907,0.999998
2267,73.6887,0.0628,0,0.2,0,-2.828372,-2.535857,0.999998
2268,73.7203,0.0705,0,0.2,0,-2.827694,-2.529806,0.999999
2269,73.7512,0.0701,0,0.2,0,-2.827004,-2.523759,0.999999
2270,73.7863,0.0776,0,0.2,0,-2.826301,-2.517719,0.999999
2271,73.8217,0.0701,0,0.2,0,-2.825585,-2.511688,1.0
2272,73.8575,0.0542,0,0.2,0,-2.824858,-2.505671,1.0
2273,73.8884,0.0542,0,0.2,0,-2.824119,-2.499669,1.0
2274,73.9207,0.0845,0,0.2,0,-2.823368,-2.493674,1.0
2275,73.9527,0.0841,0,0.2,0,-2.822603,-2.487681,1.000001
2276,73.9833,0.0767,0,0.2,0,-2.821825,-2.481682,1.000001
2277,74.0154,0.077,0,0.2,0,-2.821031,-2.47567,1.000001
2278,74.0489,0.0773,0,0.2,0,-2.820222,-2.469642,1.000002
2279,74.0819,0.0775,0,0.2,0,-2.819399,-2.463601,1.000002
